"longitude","latitude","genus","species","country"
-64.18331,-25.08331,"Triatoma","Triatoma sordida","AR"
-55.133333,-27.483333,"Triatoma","Triatoma sordida","AR"
-63.35001,-23.25001,"Triatoma","Triatoma sordida","AR"
-58.950201,-27.329573,"Triatoma","Triatoma sordida","AR"
-59.516667,-26.916667,"Triatoma","Triatoma sordida","AR"
-64.6833,-24.28331,"Triatoma","Triatoma sordida","AR"
-63.30001,-26.41671,"Triatoma","Triatoma sordida","AR"
-62.16671,-27.61671,"Triatoma","Triatoma sordida","AR"
-58.9833,-27.45,"Triatoma","Triatoma sordida","AR"
-59.046583,-27.427528,"Triatoma","Triatoma sordida","AR"
-67.866667,-16.683333,"Triatoma","Triatoma sordida","BO"
-67.733333,-16.18333,"Triatoma","Triatoma sordida","BO"
-68.1475,-16.494167,"Triatoma","Triatoma sordida","BO"
-58.830635,-27.469213,"Triatoma","Triatoma sordida","AR"
-58.381944,-34.599722,"Triatoma","Triatoma sordida","AR"
-61.751422,-23.225743,"Triatoma","Triatoma sordida","AR"
-62.10002,-23.033653,"Triatoma","Triatoma sordida","AR"
-60.593454,-24.705308,"Triatoma","Triatoma sordida","AR"
-58.51671,-27.36671,"Triatoma","Triatoma sordida","AR"
-58.98331,-27.45001,"Triatoma","Triatoma sordida","AR"
-59.046583,-27.427528,"Triatoma","Triatoma sordida","AR"
-59.283333,-27.20001,"Triatoma","Triatoma sordida","AR"
-58.950201,-27.329573,"Triatoma","Triatoma sordida","AR"
-41.768084,-11.686266,"Triatoma","Triatoma sordida","BR"
-44.20135,-13.072895,"Triatoma","Triatoma sordida","BR"
-43.012169,-9.518597,"Triatoma","Triatoma sordida","BR"
-40.973453,-9.175605,"Triatoma","Triatoma sordida","BR"
-43.76801,-14.302477,"Triatoma","Triatoma sordida","BR"
-39.071075,-10.080485,"Triatoma","Triatoma sordida","BR"
-42.867086,-14.41019,"Triatoma","Triatoma sordida","BR"
-42.111492,-11.135437,"Triatoma","Triatoma sordida","BR"
-44.538698,-14.18055,"Triatoma","Triatoma sordida","BR"
-42.112824,-11.135614,"Triatoma","Triatoma sordida","BR"
-42.112824,-11.135614,"Triatoma","Triatoma sordida","BR"
-42.24949,-13.239811,"Triatoma","Triatoma sordida","BR"
-42.290939,-13.32989,"Triatoma","Triatoma sordida","BR"
-44.865213,-12.310448,"Triatoma","Triatoma sordida","BR"
-44.859995,-12.310005,"Triatoma","Triatoma sordida","BR"
-41.931181,-15.036097,"Triatoma","Triatoma sordida","BR"
-44.630024,-13.339995,"Triatoma","Triatoma sordida","BR"
-44.459,-13.82366,"Triatoma","Triatoma sordida","BR"
-41.04833,-13.75414,"Triatoma","Triatoma sordida","BR"
-60.02764,-25.881287,"Triatoma","Triatoma sordida","AR"
-60.02764,-25.881287,"Triatoma","Triatoma sordida","AR"
-59.942371,-26.049177,"Triatoma","Triatoma sordida","AR"
-42.625818,-12.002036,"Triatoma","Triatoma sordida","BR"
-43.961433,-12.483713,"Triatoma","Triatoma sordida","BR"
-41.469199,-11.691835,"Triatoma","Triatoma sordida","BR"
-42.485887,-14.064866,"Triatoma","Triatoma sordida","BR"
-40.430005,-11.090023,"Triatoma","Triatoma sordida","BR"
-61.910005,-25.440023,"Triatoma","Triatoma sordida","AR"
-61.904028,-25.466972,"Triatoma","Triatoma sordida","AR"
-61.90403,-25.46697,"Triatoma","Triatoma sordida","AR"
-41.767534,-13.757068,"Triatoma","Triatoma sordida","BR"
-44.42176,-12.22533,"Triatoma","Triatoma sordida","BR"
-39.90584,-8.991657,"Triatoma","Triatoma sordida","BR"
-44.256965,-12.023205,"Triatoma","Triatoma sordida","BR"
-43.89618,-12.11481,"Triatoma","Triatoma sordida","BR"
-42.50804,-11.43467,"Triatoma","Triatoma sordida","BR"
-44.63572,-13.34255,"Triatoma","Triatoma sordida","BR"
-44.279685,-14.208433,"Triatoma","Triatoma sordida","BR"
-45.190024,-11.040005,"Triatoma","Triatoma sordida","BR"
-45.190024,-11.040005,"Triatoma","Triatoma sordida","BR"
-42.77969,-14.21934,"Triatoma","Triatoma sordida","BR"
-42.723043,-11.111494,"Triatoma","Triatoma sordida","BR"
-42.011924,-11.637199,"Triatoma","Triatoma sordida","BR"
-42.723043,-11.111494,"Triatoma","Triatoma sordida","BR"
-42.011924,-11.637199,"Triatoma","Triatoma sordida","BR"
-64.017395,-25.34003,"Triatoma","Triatoma sordida","AR"
-59.970306,-29.348626,"Triatoma","Triatoma sordida","AR"
-64.68331,-24.28331,"Triatoma","Triatoma sordida","AR"
-62.882992,-24.18366,"Triatoma","Triatoma sordida","AR"
-60.38331,-29.56671,"Triatoma","Triatoma sordida","AR"
-53.646887,-26.255317,"Triatoma","Triatoma sordida","AR"
-60.593454,-24.705308,"Triatoma","Triatoma sordida","AR"
-61.166667,-33.043672,"Triatoma","Triatoma sordida","AR"
-55.133333,-27.483333,"Triatoma","Triatoma sordida","AR"
-40.00001,-14.16009,"Triatoma","Triatoma sordida","BR"
-62.850026,-26.583305,"Triatoma","Triatoma sordida","AR"
-42.40005,-11.01509,"Triatoma","Triatoma sordida","BR"
-62.850026,-26.583305,"Triatoma","Triatoma sordida","AR"
-44.42594,-13.60753,"Triatoma","Triatoma sordida","BR"
-40.00001,-14.16009,"Triatoma","Triatoma sordida","BR"
-40.96811,-12.98357,"Triatoma","Triatoma sordida","BR"
-42.43002,-14.85001,"Triatoma","Triatoma sordida","BR"
-43.5525,-14.41149,"Triatoma","Triatoma sordida","BR"
-41.30066,-13.81109,"Triatoma","Triatoma sordida","BR"
-39.967005,-13.530014,"Triatoma","Triatoma sordida","BR"
-39.967005,-13.530014,"Triatoma","Triatoma sordida","BR"
-40.51206,-11.18165,"Triatoma","Triatoma sordida","BR"
-41.97062,-11.04349,"Triatoma","Triatoma sordida","BR"
-42.43327,-14.85455,"Triatoma","Triatoma sordida","BR"
-40.50582,-9.427897,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-40.4986,-9.41167,"Triatoma","Triatoma sordida","BR"
-42.48528,-12.881802,"Triatoma","Triatoma sordida","BR"
-39.37001,-14.15999,"Triatoma","Triatoma sordida","BR"
-41.65518,-11.34908,"Triatoma","Triatoma sordida","BR"
-42.48595,-12.88088,"Triatoma","Triatoma sordida","BR"
-40.93415,-12.64479,"Triatoma","Triatoma sordida","BR"
-39.37001,-14.15999,"Triatoma","Triatoma sordida","BR"
-42.01055,-11.64353,"Triatoma","Triatoma sordida","BR"
-42.7159,-13.77447,"Triatoma","Triatoma sordida","BR"
-43.21809,-12.17821,"Triatoma","Triatoma sordida","BR"
-43.219995,-12.180005,"Triatoma","Triatoma sordida","BR"
-41.97627,-11.54693,"Triatoma","Triatoma sordida","BR"
-39.730005,-12.150005,"Triatoma","Triatoma sordida","BR"
-42.61001,-11.80999,"Triatoma","Triatoma sordida","BR"
-39.730005,-12.150005,"Triatoma","Triatoma sordida","BR"
-40.3062,-12.52458,"Triatoma","Triatoma sordida","BR"
-41.85615,-11.30355,"Triatoma","Triatoma sordida","BR"
-41.85615,-11.303556,"Triatoma","Triatoma sordida","BR"
-41.6186,-12.24412,"Triatoma","Triatoma sordida","BR"
-41.618622,-12.244122,"Triatoma","Triatoma sordida","BR"
-62.640848,-22.694186,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-60.616667,-25.933333,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-66.09001,-17.23995,"Triatoma","Triatoma sordida","BO"
-62.640848,-22.694186,"Triatoma","Triatoma sordida","AR"
-60.250611,-26.213417,"Triatoma","Triatoma sordida","AR"
-62.595702,-23.61008,"Triatoma","Triatoma sordida","AR"
-60.05001,-26.916667,"Triatoma","Triatoma sordida","AR"
-60.033333,-26.916667,"Triatoma","Triatoma sordida","AR"
-60.202944,-26.955893,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-63.36666,-23.86667,"Triatoma","Triatoma sordida","AR"
-60.431049,-26.339989,"Triatoma","Triatoma sordida","AR"
-62.602678,-23.611491,"Triatoma","Triatoma sordida","AR"
-62.595702,-23.61008,"Triatoma","Triatoma sordida","AR"
-60.431049,-26.339989,"Triatoma","Triatoma sordida","AR"
-63.247667,-20.847389,"Triatoma","Triatoma sordida","BO"
-54.113333,-26.629167,"Triatoma","Triatoma sordida","AR"
-60.491639,-26.014778,"Triatoma","Triatoma sordida","AR"
-60.05001,-26.916667,"Triatoma","Triatoma sordida","AR"
-55.133333,-27.483333,"Triatoma","Triatoma sordida","AR"
-60.35001,-26.124722,"Triatoma","Triatoma sordida","AR"
-66.264722,-17.424694,"Triatoma","Triatoma sordida","BO"
-60.05001,-26.916667,"Triatoma","Triatoma sordida","AR"
-60.05001,-26.916667,"Triatoma","Triatoma sordida","AR"
-54.6867,-27.0228,"Triatoma","Triatoma sordida","AR"
-55.333333,-27.6,"Triatoma","Triatoma sordida","AR"
-54.2942,-26.7431,"Triatoma","Triatoma sordida","AR"
-66.28001,-17.40005,"Triatoma","Triatoma sordida","BO"
-62.314692,-23.188138,"Triatoma","Triatoma sordida","AR"
-60.216667,-26.866667,"Triatoma","Triatoma sordida","AR"
-60.853583,-25.271389,"Triatoma","Triatoma sordida","AR"
-60.025,-26.4667,"Triatoma","Triatoma sordida","AR"
-62.883333,-24.183333,"Triatoma","Triatoma sordida","AR"
-61.81,-25.44167,"Triatoma","Triatoma sordida","AR"
-60.35,-26.124722,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-60.52997,-26.42591,"Triatoma","Triatoma sordida","AR"
-63.69157,-22.044983,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-60.431049,-26.339989,"Triatoma","Triatoma sordida","AR"
-60.431049,-26.339989,"Triatoma","Triatoma sordida","AR"
-60.250611,-26.213417,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35,"Triatoma","Triatoma sordida","AR"
-60.250611,-26.213417,"Triatoma","Triatoma sordida","AR"
-60.72808,-26.686622,"Triatoma","Triatoma sordida","AR"
-60.616667,-25.933333,"Triatoma","Triatoma sordida","AR"
-60.025,-26.4667,"Triatoma","Triatoma sordida","AR"
-59.73161,-26.87378,"Triatoma","Triatoma sordida","AR"
-62.593917,-23.610157,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-64.1833,-25.0833,"Triatoma","Triatoma sordida","AR"
-63.567138,-23.212001,"Triatoma","Triatoma sordida","AR"
-61.05,-25.4833,"Triatoma","Triatoma sordida","AR"
-62.043611,-23.19,"Triatoma","Triatoma sordida","AR"
-63.563593,-23.211973,"Triatoma","Triatoma sordida","AR"
-60.250611,-26.213417,"Triatoma","Triatoma sordida","AR"
-60.853583,-25.271389,"Triatoma","Triatoma sordida","AR"
-60.491639,-26.014778,"Triatoma","Triatoma sordida","AR"
-60.156417,-25.75975,"Triatoma","Triatoma sordida","AR"
-60.431049,-26.339989,"Triatoma","Triatoma sordida","AR"
-60.216667,-26.866667,"Triatoma","Triatoma sordida","AR"
-46.906101,-16.3575,"Triatoma","Triatoma sordida","BR"
-46.906101,-16.3575,"Triatoma","Triatoma sordida","BR"
-46.906101,-16.3575,"Triatoma","Triatoma sordida","BR"
-46.906101,-16.3575,"Triatoma","Triatoma sordida","BR"
-46.906101,-16.3575,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-57.653301,-19.009199,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-41.461899,-14.4275,"Triatoma","Triatoma sordida","BR"
-43.861698,-16.735001,"Triatoma","Triatoma sordida","BR"
-43.861698,-16.735001,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.3606,-18.7292,"Triatoma","Triatoma sordida","BR"
-44.5886,-16.1175,"Triatoma","Triatoma sordida","BR"
-44.3606,-18.7292,"Triatoma","Triatoma sordida","BR"
-44.3606,-18.7292,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.3606,-18.7292,"Triatoma","Triatoma sordida","BR"
-47.608601,-18.4314,"Triatoma","Triatoma sordida","BR"
-47.608601,-18.4314,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.223099,-18.2969,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.5886,-16.1175,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.119202,-18.3253,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.430801,-18.756399,"Triatoma","Triatoma sordida","BR"
-44.602501,-18.5469,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.266899,-18.1092,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.266899,-18.1092,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.043098,-19.0061,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-44.18,-17.873301,"Triatoma","Triatoma sordida","BR"
-43.602798,-15.5892,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-48.880798,-18.8706,"Triatoma","Triatoma sordida","BR"
-47.692799,-18.7456,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-48.705002,-18.592199,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-48.880798,-18.8706,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-48.277199,-18.9186,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.608601,-18.4314,"Triatoma","Triatoma sordida","BR"
-48.705002,-18.592199,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-47.9319,-19.748301,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-47.298302,-12.2186,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-43.602798,-15.5892,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-44.361698,-15.4881,"Triatoma","Triatoma sordida","BR"
-49.465,-18.968901,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-49.465,-18.968901,"Triatoma","Triatoma sordida","BR"
-43.937801,-19.920799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-44.2467,-19.465799,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
-46.5144,-17.8353,"Triatoma","Triatoma sordida","BR"
